coach,seasons,is_active,games,wins,losses,ties,playoff_births,games_playoff,wins_playoff,losses_playoff,ties_playoff,games_superbowl,wins_superbowl,ats_pct,ats_return,ats_risked,avg_pf,avg_pa,avg_margin,avg_spread,ats_pct_home,ats_pct_away,ats_pct_playoff,ats_pct_favorite,ats_pct_underdog,ats_pct_div,ats_pct_non_div,ats_pct_bye,ats_pct_dome,ats_roi,win_pct,win_pct_playoff,teams,pfr_coach_image_url,pfr_coach_tree_hired_by,pfr_coach_tree_hired
Scotty Bierce,1,0,8.0,4.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,,
Herman Ball,3,0,20.0,4.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"EdwaTu0,EwbaWe0,KiesWa0,KuhaJo0,LambCu0",
Swede Youngstrom,1,0,10.0,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,"ChamGu0,KoppWa0",
Gary Moeller,1,0,7.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-1.5000000000000004,9.9,18.222221,19.222221,-1.0,0.3888889,0.25,0.6,,0.25,0.6,0.3333333333333333,0.5,,0.3333333333333333,-0.15151515151515155,0.5714285714285714,,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MoelGa0c_2017.jpg,"CougTo0,JaurDi0,RossBo0,ShulDa0",ZornJi0
Keith Molesworth,1,0,12.0,3.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,BachJo0,RichRa0
John Whelchel,1,0,7.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,
Pete Stinchcomb,1,0,7.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,
Les Steckel,1,0,16.0,3.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1875,,,,"BerrRa0,DungTo0,FishJe0,GranBu0,McCuPe0,PhilWa0,WillGr0","BurnJe0,HollBo0"
Jim Ringo,2,0,23.0,3.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.13043478260869565,,,,"BullHa0,DoolJi0,ErhaRo0,FairCh0,LevyMa0,MalaRa0,SabaLo0,StepKa0,WaltJo0",
Pat Peppler,1,0,9.0,3.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,"BrunFr0,KhayEd0,RaucJo0"
Untz Brewer,1,0,10.0,3.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,,,
Mike Palm,1,0,7.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,OwenSt0,
Ted Nesser,2,0,19.0,3.0,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.15789473684210525,,,,,
Wayne Brenkert,2,0,10.0,3.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,,,
Marty Brill,1,0,7.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,
Jack Keogh,1,0,10.0,3.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,,,
Lou Holtz,1,0,13.0,3.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.23076923076923078,,,,,"HennDa0,MichWa0"
Wally Hess,3,0,18.0,3.0,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Pete Henry,2,0,23.0,3.0,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.13043478260869565,,,,,
George Gibson,1,0,14.0,3.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.21428571428571427,,,,,
Frank Fausch,2,0,8.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.375,,,,,
Forrest Douds,1,0,11.0,3.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,,
Billy Marshall,2,0,15.0,3.0,8.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,,
Mike Getto,1,0,11.0,3.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,SuthJo0,NixoMi0
Bobby Petrino,1,0,13.0,3.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6000000000000005,13.200000000000001,14.25,22.666666,-8.416667,5.125,0.3333333333333333,0.6666666666666666,,1.0,0.45454545454545453,0.5,0.5,1.0,0.3333333333333333,-0.04545454545454549,0.23076923076923078,,"['{""team"" : ""ATL"", ""color"" : ""#A71930""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/PetrBo0c_2017.jpg,CougTo0,"GannJo0,JackHu0,RosbJe0,ThomEm0,ZimmMi0"
Perry Fewell,2,0,11.0,3.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6999999999999997,7.700000000000001,16.857143,16.571428,0.2857143,2.7857144,0.5,0.6666666666666666,,1.0,0.4,0.3333333333333333,0.75,,0.0,0.09090909090909086,0.2727272727272727,,"['{""team"" : ""BUF"", ""color"" : ""#00338D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/FewePe0c_2017.jpg,"CougTo0,GrudJa0,JaurDi0,MarrDo0,MartMi0,RiveRo0,SmitLo0","HackNa0,StudEr0,TurnNo0"
Ben Johnson,1,1,5.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.7999999999999998,5.5,25.2,28.2,-3.0,3.2,0.5,0.6666666666666666,,,0.6,0.0,1.0,1.0,0.5,0.14545454545454542,0.6,,"['{""team"" : ""CHI"", ""color"" : ""#0B162A""}']",,"CampDa1,GaseAd0,PatrMa0,PhilJo0",AlleDe0
Jim Bates,1,0,7.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.8,7.700000000000001,21.714285,24.0,-2.2857144,5.428571,0.3333333333333333,1.0,,0.0,0.8,0.5,0.8,1.0,,0.36363636363636354,0.42857142857142855,,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}']",,"BeliBi0,GailCh0,JoneJu0,MorrRa0,ShanMi0,SherMi0,SwitBa0,WannDa0",TresMa0
Chuck Drulis,1,0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,"DevoHu0,HollBo0,IvyxPo0,LemmWa0,McLeRa0,RichRa0,RonzGe0,TrimJi0,WinnCh0",
Harvey Johnson,2,0,26.0,2.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,FlorTo0
Larry Wilson,1,0,3.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,"BettTo0,GilmHa0"
Ray Willsey,1,0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,"CoryDo0,FlorTo0,IvyxPo0,MaddJo0,McPeBi0",
Willie Wilkin,1,0,5.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Carl Voyles,1,0,14.0,2.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,
Rick Venturi,2,0,19.0,2.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.10526315789473684,,,https://www.pro-football-reference.com/req/20230307/images/headshots/VentRi0c_2017.jpg,"BeliBi0,DitkMi0,DowhRo0,HaslJi0,HuntHa0,KushFr0,LineSc0,MarcTe0,MeyeRo0,MoraJi0","AriaBr0,HaslJi0,MoraJi1"
Joe Thomas,1,0,11.0,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,"EwbaWe0,GillSi0","McCuPe0,SmitJe0"
Gus Tebell,1,0,3.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,
Hal Hanson,1,0,12.0,2.0,7.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Mel Hein,1,0,3.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,StydJo0,
Harry Mehre,1,0,9.0,2.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,
Jim Leonard,1,0,10.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"HandPh0,KiesWa0",WrayLu0
Ned Mathews,1,0,5.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Jerry Smith,1,0,5.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,"CoryDo0,FearTo0,HaniJi0,MarcTe0,PeteBi0,ProtTo0,RobeJ.0,SchnHo0,SkorNi0,ThomJo0",CollJo0
Wayne Millner,1,0,10.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"CrowCl0,EdwaTu0,KuhaJo0,LambCu0",TrimJi0
Charley Moran,1,0,8.0,2.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Al Pierotti,1,0,5.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Marty Feldman,2,0,17.0,2.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.11764705882352941,,,,,
Ted Shipkey,1,0,3.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,
Chuck Studley,1,0,10.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"BileEd0,BrowPa0,JohnBi0,RiceHo0,ShulDo0,WalsBi0,WychSa0",
Herb Sies,1,0,8.0,2.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Hoge Workman,1,0,10.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,,
Ray Prochaska,1,0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,"AlleGe0,IvyxPo0,KnoxCh0,LemmWa0,SkorNi0",
Bob Dove,1,0,5.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,WilsGe0,
Budge Garrett,1,0,6.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,
Darrell Bevell,2,0,9.0,2.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-1.5000000000000004,9.9,22.0,34.22222,-12.222222,7.2222223,0.6,0.25,,0.0,0.5,0.8,0.0,,0.6666666666666666,-0.15151515151515155,0.2222222222222222,,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}', '{""team"" : ""JAX"", ""color"" : ""#006778""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/BeveDa0c_2021.jpg,"CarrPe0,ChilBr0,FrazLe0,McDaMi0,MeyeUr0,PatrMa0,SherMi0","JohnBe0,SchoBr0"
Brian Schottenheimer,1,1,6.0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.30000000000000027,6.6000000000000005,29.666666,30.666666,-1.0,1.3333334,0.5,0.5,,0.0,1.0,0.5,0.5,,0.5,-0.04545454545454549,0.3333333333333333,,"['{""team"" : ""DAL"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/SchoBr0c_2020.jpg,"CarrPe0,FishJe0,MangEr0,McCaMi0,MeyeUr0,PagaCh0,RyanRe0,SchoMa0,VermDi0",EberMa0
Urban Meyer,1,0,13.0,2.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,-5.9,14.3,13.846154,26.153847,-12.307693,6.4615383,0.2857142857142857,0.3333333333333333,,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,-0.4125874125874126,0.15384615384615385,,"['{""team"" : ""JAX"", ""color"" : ""#006778""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MeyeUr0c_2021.jpg,,"BeveDa0,SchoBr0"
Mel Tucker,1,0,5.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7999999999999998,5.5,21.0,25.8,-4.8,5.1,0.6666666666666666,0.5,,1.0,0.5,1.0,0.3333333333333333,,0.0,0.14545454545454542,0.4,,"['{""team"" : ""JAX"", ""color"" : ""#006778""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/TuckMe0c_2017.jpg,"CrenRo0,DelRJa0,MulaMi0,TresMa0",KoetDi0
Luby DiMeolo,1,0,12.0,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Terry Robiskie,2,0,8.0,2.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-3.000000000000001,19.8,15.611111,18.555555,-2.9444444,0.11111111,0.375,0.5,,0.36363636363636365,0.5714285714285714,0.2857142857142857,0.5454545454545454,1.0,1.0,-0.15151515151515155,0.25,,"['{""team"" : ""WAS"", ""color"" : ""#5A1414""}', '{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",,"CameCa0,CrenRo0,DaviBu0,FlorTo0,MarrDo0,McDeSe0,MulaMi0,QuinDa0,ShanMi0,ShelAr0,SmitMi0,TurnNo0","BowlTo0,CampDa0,ChudRo0,PagaCh0,RhodRa0,RosbJe0"
Aaron Kromer,1,0,6.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.30000000000000027,6.6000000000000005,29.333334,30.333334,-1.0,-3.0833333,0.3333333333333333,0.6666666666666666,,0.4,1.0,0.5,0.5,1.0,0.3333333333333333,-0.04545454545454549,0.3333333333333333,,"['{""team"" : ""NO"", ""color"" : ""#D3BC8D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/KromAa0c_2017.jpg,"CallBi0,GrudJo0,McDeSe0,McVaSe0,PaytSe0,RyanRe0,TresMa0,TurnNo0","PaytSe0,SpagSt0,VittJo0"
Pat Boland,1,0,6.0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,
Johnny Bryan,2,0,15.0,2.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,,
Eddie Casey,1,0,11.0,2.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,
Pete Cawthon,2,0,15.0,2.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,DoraGu0,"BridFr0,DoneAl0"
Jack Chevigny,1,0,10.0,2.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,,
Al Cornsweet,1,0,10.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,,
Hank Gillo,1,0,7.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,
Emmitt Thomas,1,0,3.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.20000000000000018,4.4,22.0,35.5,-13.5,7.5,0.5,0.5,,,0.5,0.0,1.0,,0.5,-0.04545454545454549,0.3333333333333333,,"['{""team"" : ""ATL"", ""color"" : ""#A71930""}']",,"CrenRo0,GibbJo0,GreeDe0,HaleTo0,HaniJi0,MoraJi1,PetiRi0,PetrBo0,ReevDa0,ReidAn0,RhodRa0,SmitMi0,TurnNo0","GannJo0,JackHu0,RosbJe0,ZimmMi0"
Jeff Saturday,1,0,8.0,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-2.5000000000000004,8.8,19.625,30.5,-10.875,3.625,0.25,0.5,,0.0,0.5,0.0,0.42857142857142855,1.0,0.42857142857142855,-0.2840909090909091,0.125,,"['{""team"" : ""IND"", ""color"" : ""#002C5F""}']",,ReicFr0,"BradGu0,FoxxJo0"
Cam Cameron,1,0,16.0,1.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,-4.9,17.6,16.6875,27.3125,-10.625,6.09375,0.25,0.5,,0.0,0.4166666666666667,0.2,0.4444444444444444,0.0,1.0,-0.2784090909090909,0.0625,,"['{""team"" : ""MIA"", ""color"" : ""#008E97""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CameCa0c_2017.jpg,"HarbJo0,SchoMa0,TurnNo0","CapeDo0,MulaMi0,RobiTe0"
Chris Tabor,1,0,6.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.30000000000000027,6.6000000000000005,10.5,20.666666,-10.166667,4.0833335,0.6666666666666666,0.3333333333333333,,,0.5,0.5,0.5,,0.0,-0.04545454545454549,0.16666666666666666,,"['{""team"" : ""CAR"", ""color"" : ""#0085CA""}']",,"ChudRo0,JackHu0,McDeSe0,NagyMa0,PettMi0,ReicFr0,RhulMa0,ShurPa0,SmitLo0","BrowTh0,CaldJi0,CapeDo0"
Eric Studesville,1,0,4.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.2000000000000002,4.4,22.0,34.5,-12.5,3.0,1.0,0.0,,0.0,0.5,0.0,0.5,,0.0,-0.27272727272727276,0.25,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/StudEr0c_2017.jpg,"FassJi0,FlorBr0,FoxxJo0,GaseAd0,JaurDi0,JoseVa0,KubiGa0,McDaJo0,McDaMi0,MulaMi0,WannDa0","CallBr0,GaseAd0,McCoMi1"
Kellen Moore,1,1,6.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,-2.4000000000000004,6.6000000000000005,18.5,26.666666,-8.166667,5.6666665,0.25,0.5,,1.0,0.2,,0.3333333333333333,,0.25,-0.36363636363636365,0.16666666666666666,,"['{""team"" : ""NO"", ""color"" : ""#D3BC8D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MoorKe02_2021.jpg,"GarrJa0,McCaMi0,SiriNi0,StalBr0","LineSc0,StalBr0"
Jay Rosburg,1,0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.10000000000000009,2.2,27.5,27.5,0.0,3.75,0.0,1.0,,0.0,1.0,0.5,,,,-0.04545454545454549,0.5,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}']",,,
Mal Stevens,1,0,7.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Russell Tollefson,1,0,4.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Lou Mahrt,1,0,8.0,1.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.125,,,,,
Ed McKeever,1,0,14.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Ray McLean,2,0,14.0,1.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,"BlacLi0,RonzGe0,WilsGe0","DrulCh0,RichRa0,SkorNi0"
Jack Meagher,1,0,6.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Frank Nied,1,0,6.0,1.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Fred O'Connor,1,0,7.0,1.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,"McCuPe0,PardJa0","GanzFr0,StecLe0,WhitMi0"
Bill Peterson,2,0,19.0,1.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.05263157894736842,,,,,"HennDa0,SmitJe0"
Jerry Rosburg,1,0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,"CrenRo0,DaviBu0,HackNa0,HarbJo0,PetrBo0",CapeDo0
Rod Rust,1,0,16.0,1.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0625,,,https://www.pro-football-reference.com/req/20230307/images/headshots/RustRo0c_2017.jpg,"BerrRa0,CougTo0,FassJi0,GanzFr0,HandRa0,JoneJu0,LevyMa0,MariSt0,MeyeRo0,NollCh0,VermDi0",
Andy Salata,1,0,9.0,1.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,
Tom Scott,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,
Ken Shipp,1,0,5.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"EwbaWe0,ForzRi0,HudsTo0,PhilBu0,RobeJ.0,WinnCh0","RutiSa0,RyanBu0"
Jim Shofner,1,0,7.0,1.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,"BileEd0,CarsBu0,ChriJa0,KuhlHa0,LandTo0,LevyMa0,MeyeKe0,NolaDi0,RutiSa0,StalGe0",HuntHa0
Shorty Barr,1,0,3.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,
Doc Young,2,0,8.0,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.125,,,,,
Hubert Wiggs,1,0,4.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Chile Walsh,1,0,3.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,"ClarDu0,ConzJi0",
Ron Waller,1,0,6.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,SvarHa0,GregFo0
Pete McCulley,1,0,9.0,1.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,"AlleGe0,MackJo0,MarcTe0,MichWa0,SchnHo0,ThomJo0","GanzFr0,OConFr0,StecLe0,WhitMi0"
Dick Stanfel,1,0,4.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,"ArmsNe0,DitkMi0,KuhaJo0,NolaDi0,StraHa0,WillJe0",HughEd0
Ollie Kraehe,1,0,7.0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,
Fred Gillies,1,0,6.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,
Walt Koppisch,1,0,9.0,1.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,"BattDi0,YounSw0"
Bill Conkright,1,0,9.0,1.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,"DoneAl0,WalsAd0",
Fred Bruney,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,"CampMa0,HandRa0,HennDa0,InfaLi0,KuhaJo0,MarcTe0,PeppPa0,PerkRa0,VanBNo0,VermDi0,WillRi0","CougTo0,GanzFr0,MarcTe0"
Hugo Bezdek,2,0,14.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Mel Doherty,1,0,4.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Walt Driskill,1,0,8.0,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.125,,,,,
Charley Ewart,1,0,12.0,1.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,NealGr0,BachJo0
Jack Fish,1,0,9.0,1.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,
